Main_instr.started,Main_instr.stopped,main_instr_key.keys,main_instr_key.rt,main_instr_key.duration,name ,gender ,ag,date,expName,psychopyVersion,OS,frameRate,instr_BJW.started,instr_BJW.stopped,BJW_key_resp.keys,BJW_key_resp.rt,BJW_key_resp.duration,BJW.started,BJW.stopped,BJW_slider.response,BJW_slider.rt,BJW_slider.history,BJW_trials.thisRepN,BJW_trials.thisTrialN,BJW_trials.thisN,BJW_trials.thisIndex,BJW_trials.ran,Text,instr.started,instr.stopped,resp_instr.keys,resp_instr.rt,resp_instr.duration,instr_2.started,instr_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,tren.started,tren.stopped,resp_tren.keys,resp_tren.corr,resp_tren.rt,resp_tren.duration,fb_tren.started,fb_tren.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,w1,w2,corr_answ,op1,op2,xPos1,yPos1,xPos2,yPos2,or1,or2,time,instr3.started,instr3.stopped,reesp_instr.keys,reesp_instr.rt,reesp_instr.duration,task_L.started,task_L.stopped,resp.keys,resp.corr,resp.rt,resp.duration,fb_task.started,fb_task.stopped,corr_sum,mean_rt,sd_rt,loop_L.thisRepN,loop_L.thisTrialN,loop_L.thisN,loop_L.thisIndex,loop_L.ran,slider.started,slider.stopped,sl_h.response,sl_h.rt,sl_h.history,l_slid.thisRepN,l_slid.thisTrialN,l_slid.thisN,l_slid.thisIndex,l_slid.ran,q_sl,fin_sum.started,fin_sum.stopped,key_resp_2.keys,Get_points.started,Get_points.stopped,textbox.text,thanks.started,thanks.stopped
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,3.6967,3.845,3,0.1463,"[{""rating"":3,""responseTime"":0.146299999998881}]",0,9,9,9,1,"Я уверен, что справедливость всегда побеждает несправедливость.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,3.8461,4.0286,3,0.1746,"[{""rating"":3,""responseTime"":0.1745999999996286}]",0,10,10,10,1,"Я убежден, что, если человек пережил несправедливость, в будущем это возместится.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,4.0301,4.1954,3,0.1577,"[{""rating"":3,""responseTime"":0.1577000000011175}]",0,11,11,11,1,"Я твердо уверен, что несправедливость в самых разных жизненных ситуациях (в семье, учебе и т. д.) – скорее исключение, чем правило.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,4.1966,4.3619,3,0.1569,"[{""rating"":3,""responseTime"":0.1568999999985099}]",0,12,12,12,1,"Я думаю, что все, кто принимает важные решения, стремятся быть справедливыми.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,4.3624,5.3126,space,0.9372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,5.3128,5.779,space,0.4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7891,6.6621,right,0,0.862,,6.6623,7.1623,0,0,0,0,1,0.22,0.21,left,0.17,0.8,-0.18,-0.22,0.18,0.18,45,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1634,7.229,left,1,0.0533,,7.2297,7.7287,0,1,1,2,1,0.17,0.16,left,0.3,0.18,-0.3,-0.2,0.3,0.2,5,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7294,7.8289,right,1,0.0891,,7.8289,8.3287,0,2,2,6,1,0.24,0.25,right,0.13,0.85,-0.3,-0.2,0.3,0.2,0,45,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3296,8.3622,left,0,0.0216,,8.3628,8.8621,0,3,3,3,1,0.21,0.22,right,0.54,0.22,-0.2,0.21,0.2,0.18,37,7,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
